rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
41,src/buffer.rs,236,1,0,0,2,1.0,1.0,inf,if delim != Delimiter::None {
42,src/buffer.rs,238,1,0,0,2,1.0,1.0,inf,}
43,src/buffer.rs,240,1,0,0,2,1.0,1.0,inf,"if let Entry::Group(group, buf) = self.entry() {"
44,src/buffer.rs,244,1,0,0,2,1.0,1.0,inf,}
45,src/buffer.rs,246,1,0,0,2,1.0,1.0,inf,None
46,src/buffer.rs,247,1,0,0,2,1.0,1.0,inf,}
47,src/buffer.rs,251,1,0,0,2,1.0,1.0,inf,"pub fn ident(mut self) -> Option<(Ident, Cursor<'a>)> {"
48,src/buffer.rs,252,1,0,0,2,1.0,1.0,inf,self.ignore_none();
49,src/buffer.rs,253,1,0,0,2,1.0,1.0,inf,match self.entry() {
50,src/buffer.rs,254,1,0,0,2,1.0,1.0,inf,"Entry::Ident(ident) => Some((ident.clone(), unsafe { self.bump() })),"
51,src/buffer.rs,255,1,0,0,2,1.0,1.0,inf,"_ => None,"
52,src/buffer.rs,257,1,0,0,2,1.0,1.0,inf,}
53,src/buffer.rs,261,1,0,0,2,1.0,1.0,inf,"pub fn punct(mut self) -> Option<(Punct, Cursor<'a>)> {"
54,src/buffer.rs,262,1,0,0,2,1.0,1.0,inf,self.ignore_none();
55,src/buffer.rs,263,1,0,0,2,1.0,1.0,inf,match self.entry() {
56,src/buffer.rs,264,1,0,0,2,1.0,1.0,inf,"Entry::Punct(op) if op.as_char() != '\'' => Some((op.clone(), unsafe { self.bump() })),"
57,src/buffer.rs,265,1,0,0,2,1.0,1.0,inf,"_ => None,"
58,src/buffer.rs,267,1,0,0,2,1.0,1.0,inf,}
59,src/buffer.rs,336,1,0,0,2,1.0,1.0,inf,pub fn span(self) -> Span {
60,src/buffer.rs,337,1,0,0,2,1.0,1.0,inf,match self.entry() {
61,src/buffer.rs,340,1,0,0,2,1.0,1.0,inf,"Entry::Ident(t) => t.span(),"
62,src/buffer.rs,341,1,0,0,2,1.0,1.0,inf,"Entry::Punct(o) => o.span(),"
63,src/buffer.rs,344,1,0,0,2,1.0,1.0,inf,}
64,src/buffer.rs,389,1,0,0,2,1.0,1.0,inf,pub(crate) fn open_span_of_group(cursor: Cursor) -> Span {
65,src/buffer.rs,390,1,0,0,2,1.0,1.0,inf,match cursor.entry() {
66,src/buffer.rs,392,1,0,0,2,1.0,1.0,inf,"_ => cursor.span(),"
67,src/buffer.rs,394,1,0,0,2,1.0,1.0,inf,}
68,src/ext.rs,92,1,0,0,2,1.0,1.0,inf,fn parse_any(input: ParseStream) -> Result<Self> {
69,src/ext.rs,93,1,0,0,2,1.0,1.0,inf,input.step(|cursor| match cursor.ident() {
70,src/ext.rs,94,1,0,0,2,1.0,1.0,inf,"Some((ident, rest)) => Ok((ident, rest)),"
71,src/ext.rs,96,1,0,0,2,1.0,1.0,inf,})
72,src/ext.rs,97,1,0,0,2,1.0,1.0,inf,}
73,src/ident.rs,21,1,0,0,2,1.0,1.0,inf,fn accept_as_ident(ident: &Ident) -> bool {
74,src/ident.rs,22,1,0,0,2,1.0,1.0,inf,match ident.to_string().as_str() {
75,src/ident.rs,23,1,0,0,2,1.0,1.0,inf,"""_"" |"
76,src/ident.rs,27,1,0,0,2,1.0,1.0,inf,"""abstract"" | ""as"" | ""become"" | ""box"" | ""break"" | ""const"" | ""continue"" |"
77,src/ident.rs,28,1,0,0,2,1.0,1.0,inf,"""crate"" | ""do"" | ""else"" | ""enum"" | ""extern"" | ""false"" | ""final"" | ""fn"" |"
78,src/ident.rs,29,1,0,0,2,1.0,1.0,inf,"""for"" | ""if"" | ""impl"" | ""in"" | ""let"" | ""loop"" | ""macro"" | ""match"" |"
79,src/ident.rs,30,1,0,0,2,1.0,1.0,inf,"""mod"" | ""move"" | ""mut"" | ""override"" | ""priv"" | ""pub"" | ""ref"" |"
80,src/ident.rs,31,1,0,0,2,1.0,1.0,inf,"""return"" | ""Self"" | ""self"" | ""static"" | ""struct"" | ""super"" | ""trait"" |"
81,src/ident.rs,32,1,0,0,2,1.0,1.0,inf,"""true"" | ""type"" | ""typeof"" | ""unsafe"" | ""unsized"" | ""use"" | ""virtual"" |"
82,src/ident.rs,33,1,0,0,2,1.0,1.0,inf,"""where"" | ""while"" | ""yield"" => false,"
83,src/ident.rs,34,1,0,0,2,1.0,1.0,inf,"_ => true,"
84,src/ident.rs,36,1,0,0,2,1.0,1.0,inf,}
85,src/ident.rs,40,1,0,0,2,1.0,1.0,inf,fn parse(input: ParseStream) -> Result<Self> {
86,src/ident.rs,41,1,0,0,2,1.0,1.0,inf,input.step(|cursor| {
87,src/ident.rs,42,1,0,0,2,1.0,1.0,inf,"if let Some((ident, rest)) = cursor.ident() {"
88,src/ident.rs,43,1,0,0,2,1.0,1.0,inf,if accept_as_ident(&ident) {
89,src/ident.rs,44,1,0,0,2,1.0,1.0,inf,"return Ok((ident, rest));"
90,src/ident.rs,48,1,0,0,2,1.0,1.0,inf,})
91,src/ident.rs,49,1,0,0,2,1.0,1.0,inf,}
92,src/ident.rs,54,1,0,0,2,1.0,1.0,inf,fn peek(cursor: Cursor) -> bool {
93,src/ident.rs,55,1,0,0,2,1.0,1.0,inf,"if let Some((ident, _rest)) = cursor.ident() {"
94,src/ident.rs,56,1,0,0,2,1.0,1.0,inf,accept_as_ident(&ident)
95,src/ident.rs,58,1,0,0,2,1.0,1.0,inf,false
96,src/ident.rs,60,1,0,0,2,1.0,1.0,inf,}
97,src/ident.rs,62,1,0,0,2,1.0,1.0,inf,fn display() -> &'static str {
98,src/ident.rs,63,1,0,0,2,1.0,1.0,inf,"""identifier"""
99,src/ident.rs,64,1,0,0,2,1.0,1.0,inf,}
100,src/lookahead.rs,67,1,0,0,2,1.0,1.0,inf,"pub fn new(scope: Span, cursor: Cursor) -> Lookahead1 {"
101,src/lookahead.rs,68,1,0,0,2,1.0,1.0,inf,Lookahead1 {
102,src/lookahead.rs,69,1,0,0,2,1.0,1.0,inf,"scope,"
103,src/lookahead.rs,70,1,0,0,2,1.0,1.0,inf,"cursor,"
104,src/lookahead.rs,73,1,0,0,2,1.0,1.0,inf,}
105,src/lookahead.rs,75,1,0,0,2,1.0,1.0,inf,fn peek_impl(
106,src/lookahead.rs,80,1,0,0,2,1.0,1.0,inf,if peek(lookahead.cursor) {
107,src/lookahead.rs,81,1,0,0,2,1.0,1.0,inf,return true;
108,src/lookahead.rs,82,1,0,0,2,1.0,1.0,inf,}
109,src/lookahead.rs,83,1,0,0,2,1.0,1.0,inf,lookahead.comparisons.borrow_mut().push(display());
110,src/lookahead.rs,84,1,0,0,2,1.0,1.0,inf,false
111,src/lookahead.rs,85,1,0,0,2,1.0,1.0,inf,}
112,src/lookahead.rs,102,1,0,0,2,1.0,1.0,inf,"pub fn peek<T: Peek>(&self, token: T) -> bool {"
113,src/lookahead.rs,103,1,0,0,2,1.0,1.0,inf,let _ = token;
114,src/lookahead.rs,104,1,0,0,2,1.0,1.0,inf,"peek_impl(self, T::Token::peek, T::Token::display)"
115,src/lookahead.rs,105,1,0,0,2,1.0,1.0,inf,}
116,src/lookahead.rs,164,1,0,0,2,1.0,1.0,inf,"pub fn is_delimiter(cursor: Cursor, delimiter: Delimiter) -> bool {"
117,src/lookahead.rs,165,1,0,0,2,1.0,1.0,inf,cursor.group(delimiter).is_some()
118,src/lookahead.rs,166,1,0,0,2,1.0,1.0,inf,}
119,src/macros.rs,136,1,0,0,2,1.0,1.0,inf,"fn to_tokens(&self, $tokens: &mut ::proc_macro2::TokenStream) {"
120,src/macros.rs,137,1,0,0,2,1.0,1.0,inf,match self {
121,src/macros.rs,140,1,0,0,2,1.0,1.0,inf,}
122,src/parse.rs,273,1,0,0,2,1.0,1.0,inf,fn drop(&mut self) {
123,src/parse.rs,274,1,0,0,2,1.0,1.0,inf,if let Some(unexpected_span) = span_of_unexpected_ignoring_nones(self.cursor()) {
124,src/parse.rs,275,1,0,0,2,1.0,1.0,inf,"let (inner, old_span) = inner_unexpected(self);"
125,src/parse.rs,276,1,0,0,2,1.0,1.0,inf,if old_span.is_none() {
126,src/parse.rs,277,1,0,0,2,1.0,1.0,inf,inner.set(Unexpected::Some(unexpected_span));
127,src/parse.rs,279,1,0,0,2,1.0,1.0,inf,}
128,src/parse.rs,280,1,0,0,2,1.0,1.0,inf,}
129,src/parse.rs,357,1,0,0,2,1.0,1.0,inf,fn deref(&self) -> &Self::Target {
130,src/parse.rs,358,1,0,0,2,1.0,1.0,inf,&self.cursor
131,src/parse.rs,359,1,0,0,2,1.0,1.0,inf,}
132,src/parse.rs,389,1,0,0,2,1.0,1.0,inf,pub(crate) fn new_parse_buffer(
133,src/parse.rs,394,1,0,0,2,1.0,1.0,inf,ParseBuffer {
134,src/parse.rs,395,1,0,0,2,1.0,1.0,inf,"scope,"
135,src/parse.rs,397,1,0,0,2,1.0,1.0,inf,"cell: Cell::new(unsafe { mem::transmute::<Cursor, Cursor<'static>>(cursor) }),"
136,src/parse.rs,398,1,0,0,2,1.0,1.0,inf,"marker: PhantomData,"
137,src/parse.rs,401,1,0,0,2,1.0,1.0,inf,}
138,src/parse.rs,410,1,0,0,2,1.0,1.0,inf,fn default() -> Self {
139,src/parse.rs,411,1,0,0,2,1.0,1.0,inf,Unexpected::None
140,src/parse.rs,412,1,0,0,2,1.0,1.0,inf,}
141,src/parse.rs,416,1,0,0,2,1.0,1.0,inf,fn clone(&self) -> Self {
142,src/parse.rs,417,1,0,0,2,1.0,1.0,inf,match self {
143,src/parse.rs,418,1,0,0,2,1.0,1.0,inf,"Unexpected::None => Unexpected::None,"
144,src/parse.rs,422,1,0,0,2,1.0,1.0,inf,}
145,src/parse.rs,427,1,0,0,2,1.0,1.0,inf,fn cell_clone<T: Default + Clone>(cell: &Cell<T>) -> T {
146,src/parse.rs,428,1,0,0,2,1.0,1.0,inf,let prev = cell.take();
147,src/parse.rs,429,1,0,0,2,1.0,1.0,inf,let ret = prev.clone();
148,src/parse.rs,430,1,0,0,2,1.0,1.0,inf,cell.set(prev);
149,src/parse.rs,431,1,0,0,2,1.0,1.0,inf,ret
150,src/parse.rs,432,1,0,0,2,1.0,1.0,inf,}
151,src/parse.rs,434,1,0,0,2,1.0,1.0,inf,"fn inner_unexpected(buffer: &ParseBuffer) -> (Rc<Cell<Unexpected>>, Option<Span>) {"
152,src/parse.rs,435,1,0,0,2,1.0,1.0,inf,let mut unexpected = get_unexpected(buffer);
153,src/parse.rs,437,1,0,0,2,1.0,1.0,inf,match cell_clone(&unexpected) {
154,src/parse.rs,438,1,0,0,2,1.0,1.0,inf,"Unexpected::None => return (unexpected, None),"
155,src/parse.rs,443,1,0,0,2,1.0,1.0,inf,}
156,src/parse.rs,445,1,0,0,2,1.0,1.0,inf,pub(crate) fn get_unexpected(buffer: &ParseBuffer) -> Rc<Cell<Unexpected>> {
157,src/parse.rs,446,1,0,0,2,1.0,1.0,inf,cell_clone(&buffer.unexpected).unwrap()
158,src/parse.rs,447,1,0,0,2,1.0,1.0,inf,}
159,src/parse.rs,449,1,0,0,2,1.0,1.0,inf,fn span_of_unexpected_ignoring_nones(mut cursor: Cursor) -> Option<Span> {
160,src/parse.rs,450,1,0,0,2,1.0,1.0,inf,if cursor.eof() {
161,src/parse.rs,451,1,0,0,2,1.0,1.0,inf,return None;
162,src/parse.rs,452,1,0,0,2,1.0,1.0,inf,}
163,src/parse.rs,453,1,0,0,2,1.0,1.0,inf,"while let Some((inner, _span, rest)) = cursor.group(Delimiter::None) {"
164,src/parse.rs,459,1,0,0,2,1.0,1.0,inf,if cursor.eof() {
165,src/parse.rs,462,1,0,0,2,1.0,1.0,inf,Some(cursor.span())
166,src/parse.rs,464,1,0,0,2,1.0,1.0,inf,}
167,src/parse.rs,469,1,0,0,2,1.0,1.0,inf,pub fn parse<T: Parse>(&self) -> Result<T> {
168,src/parse.rs,470,1,0,0,2,1.0,1.0,inf,T::parse(self)
169,src/parse.rs,471,1,0,0,2,1.0,1.0,inf,}
170,src/parse.rs,509,1,0,0,2,1.0,1.0,inf,"pub fn call<T>(&self, function: fn(ParseStream) -> Result<T>) -> Result<T> {"
171,src/parse.rs,510,1,0,0,2,1.0,1.0,inf,function(self)
172,src/parse.rs,511,1,0,0,2,1.0,1.0,inf,}
173,src/parse.rs,585,1,0,0,2,1.0,1.0,inf,"pub fn peek<T: Peek>(&self, token: T) -> bool {"
174,src/parse.rs,586,1,0,0,2,1.0,1.0,inf,let _ = token;
175,src/parse.rs,587,1,0,0,2,1.0,1.0,inf,T::Token::peek(self.cursor())
176,src/parse.rs,588,1,0,0,2,1.0,1.0,inf,}
177,src/parse.rs,771,1,0,0,2,1.0,1.0,inf,pub fn lookahead1(&self) -> Lookahead1<'a> {
178,src/parse.rs,772,1,0,0,2,1.0,1.0,inf,"lookahead::new(self.scope, self.cursor())"
179,src/parse.rs,773,1,0,0,2,1.0,1.0,inf,}
180,src/parse.rs,901,1,0,0,2,1.0,1.0,inf,pub fn fork(&self) -> Self {
181,src/parse.rs,902,1,0,0,2,1.0,1.0,inf,ParseBuffer {
182,src/parse.rs,903,1,0,0,2,1.0,1.0,inf,"scope: self.scope,"
183,src/parse.rs,904,1,0,0,2,1.0,1.0,inf,"cell: self.cell.clone(),"
184,src/parse.rs,905,1,0,0,2,1.0,1.0,inf,"marker: PhantomData,"
185,src/parse.rs,908,1,0,0,2,1.0,1.0,inf,"unexpected: Cell::new(Some(Rc::new(Cell::new(Unexpected::None)))),"
186,src/parse.rs,910,1,0,0,2,1.0,1.0,inf,}
187,src/parse.rs,989,1,0,0,2,1.0,1.0,inf,"pub fn step<F, R>(&self, function: F) -> Result<R>"
188,src/parse.rs,1010,1,0,0,2,1.0,1.0,inf,"let (node, rest) = function(StepCursor {"
189,src/parse.rs,1011,1,0,0,2,1.0,1.0,inf,"scope: self.scope,"
190,src/parse.rs,1012,1,0,0,2,1.0,1.0,inf,"cursor: self.cell.get(),"
191,src/parse.rs,1015,1,0,0,2,1.0,1.0,inf,self.cell.set(rest);
192,src/parse.rs,1016,1,0,0,2,1.0,1.0,inf,Ok(node)
193,src/parse.rs,1017,1,0,0,2,1.0,1.0,inf,}
194,src/parse.rs,1022,1,0,0,2,1.0,1.0,inf,pub fn span(&self) -> Span {
195,src/parse.rs,1023,1,0,0,2,1.0,1.0,inf,let cursor = self.cursor();
196,src/parse.rs,1024,1,0,0,2,1.0,1.0,inf,if cursor.eof() {
197,src/parse.rs,1027,1,0,0,2,1.0,1.0,inf,crate::buffer::open_span_of_group(cursor)
198,src/parse.rs,1029,1,0,0,2,1.0,1.0,inf,}
199,src/parse.rs,1036,1,0,0,2,1.0,1.0,inf,pub fn cursor(&self) -> Cursor<'a> {
200,src/parse.rs,1037,1,0,0,2,1.0,1.0,inf,self.cell.get()
201,src/parse.rs,1038,1,0,0,2,1.0,1.0,inf,}
202,src/parse.rs,1040,1,0,0,2,1.0,1.0,inf,fn check_unexpected(&self) -> Result<()> {
203,src/parse.rs,1041,1,0,0,2,1.0,1.0,inf,match inner_unexpected(self).1 {
204,src/parse.rs,1043,1,0,0,2,1.0,1.0,inf,"None => Ok(()),"
205,src/parse.rs,1045,1,0,0,2,1.0,1.0,inf,}
206,src/parse.rs,1055,1,0,0,2,1.0,1.0,inf,fn parse(input: ParseStream) -> Result<Self> {
207,src/parse.rs,1056,1,0,0,2,1.0,1.0,inf,if T::peek(input.cursor()) {
208,src/parse.rs,1059,1,0,0,2,1.0,1.0,inf,Ok(None)
209,src/parse.rs,1061,1,0,0,2,1.0,1.0,inf,}
210,src/parse.rs,1172,1,0,0,2,1.0,1.0,inf,fn tokens_to_parse_buffer(tokens: &TokenBuffer) -> ParseBuffer {
211,src/parse.rs,1173,1,0,0,2,1.0,1.0,inf,let scope = Span::call_site();
212,src/parse.rs,1174,1,0,0,2,1.0,1.0,inf,let cursor = tokens.begin();
213,src/parse.rs,1175,1,0,0,2,1.0,1.0,inf,let unexpected = Rc::new(Cell::new(Unexpected::None));
214,src/parse.rs,1176,1,0,0,2,1.0,1.0,inf,"new_parse_buffer(scope, cursor, unexpected)"
215,src/parse.rs,1177,1,0,0,2,1.0,1.0,inf,}
216,src/parse.rs,1185,1,0,0,2,1.0,1.0,inf,"fn parse2(self, tokens: TokenStream) -> Result<T> {"
217,src/parse.rs,1186,1,0,0,2,1.0,1.0,inf,let buf = TokenBuffer::new2(tokens);
218,src/parse.rs,1187,1,0,0,2,1.0,1.0,inf,let state = tokens_to_parse_buffer(&buf);
219,src/parse.rs,1188,1,0,0,2,1.0,1.0,inf,let node = self(&state)?;
220,src/parse.rs,1189,1,0,0,2,1.0,1.0,inf,state.check_unexpected()?;
221,src/parse.rs,1190,1,0,0,2,1.0,1.0,inf,if let Some(unexpected_span) = span_of_unexpected_ignoring_nones(state.cursor()) {
222,src/parse.rs,1193,1,0,0,2,1.0,1.0,inf,Ok(node)
223,src/parse.rs,1195,1,0,0,2,1.0,1.0,inf,}
224,src/parse_quote.rs,91,1,0,0,2,1.0,1.0,inf,pub fn parse<T: ParseQuote>(token_stream: TokenStream) -> T {
225,src/parse_quote.rs,92,1,0,0,2,1.0,1.0,inf,let parser = T::parse;
226,src/parse_quote.rs,93,1,0,0,2,1.0,1.0,inf,match parser.parse2(token_stream) {
227,src/parse_quote.rs,94,1,0,0,2,1.0,1.0,inf,"Ok(t) => t,"
228,src/parse_quote.rs,97,1,0,0,2,1.0,1.0,inf,}
229,src/parse_quote.rs,106,1,0,0,2,1.0,1.0,inf,fn parse(input: ParseStream) -> Result<Self> {
230,src/parse_quote.rs,107,1,0,0,2,1.0,1.0,inf,<T as Parse>::parse(input)
231,src/parse_quote.rs,108,1,0,0,2,1.0,1.0,inf,}
232,src/path.rs,44,1,0,0,2,1.0,1.0,inf,fn from(ident: T) -> Self {
233,src/path.rs,45,1,0,0,2,1.0,1.0,inf,PathSegment {
234,src/path.rs,46,1,0,0,2,1.0,1.0,inf,"ident: ident.into(),"
235,src/path.rs,49,1,0,0,2,1.0,1.0,inf,}
236,src/path.rs,81,1,0,0,2,1.0,1.0,inf,pub fn is_empty(&self) -> bool {
237,src/path.rs,82,1,0,0,2,1.0,1.0,inf,match self {
238,src/path.rs,83,1,0,0,2,1.0,1.0,inf,"PathArguments::None => true,"
239,src/path.rs,87,1,0,0,2,1.0,1.0,inf,}
240,src/path.rs,213,1,0,0,2,1.0,1.0,inf,fn parse(input: ParseStream) -> Result<Self> {
241,src/path.rs,214,1,0,0,2,1.0,1.0,inf,"Self::parse_helper(input, false)"
242,src/path.rs,215,1,0,0,2,1.0,1.0,inf,}
243,src/path.rs,293,1,0,0,2,1.0,1.0,inf,"fn parse_helper(input: ParseStream, expr_style: bool) -> Result<Self> {"
244,src/path.rs,294,1,0,0,2,1.0,1.0,inf,if input.peek(Token![super]) || input.peek(Token![self]) || input.peek(Token![crate]) {
245,src/path.rs,297,1,0,0,2,1.0,1.0,inf,}
246,src/path.rs,299,1,0,0,2,1.0,1.0,inf,let ident = if input.peek(Token![Self]) {
247,src/path.rs,300,1,0,0,2,1.0,1.0,inf,input.call(Ident::parse_any)?
248,src/path.rs,302,1,0,0,2,1.0,1.0,inf,input.parse()?
249,src/path.rs,305,1,0,0,2,1.0,1.0,inf,if !expr_style && input.peek(Token![<]) && !input.peek(Token![<=])
250,src/path.rs,306,1,0,0,2,1.0,1.0,inf,|| input.peek(Token![::]) && input.peek3(Token![<])
251,src/path.rs,313,1,0,0,2,1.0,1.0,inf,Ok(PathSegment::from(ident))
252,src/path.rs,315,1,0,0,2,1.0,1.0,inf,}
253,src/path.rs,483,1,0,0,2,1.0,1.0,inf,"fn parse_helper(input: ParseStream, expr_style: bool) -> Result<Self> {"
254,src/path.rs,485,1,0,0,2,1.0,1.0,inf,"leading_colon: input.parse()?,"
255,src/path.rs,487,1,0,0,2,1.0,1.0,inf,let mut segments = Punctuated::new();
256,src/path.rs,488,1,0,0,2,1.0,1.0,inf,"let value = PathSegment::parse_helper(input, expr_style)?;"
257,src/path.rs,489,1,0,0,2,1.0,1.0,inf,segments.push_value(value);
258,src/path.rs,490,1,0,0,2,1.0,1.0,inf,while input.peek(Token![::]) {
259,src/path.rs,496,1,0,0,2,1.0,1.0,inf,segments
260,src/path.rs,499,1,0,0,2,1.0,1.0,inf,}
261,src/path.rs,502,1,0,0,2,1.0,1.0,inf,"pub fn qpath(input: ParseStream, expr_style: bool) -> Result<(Option<QSelf>, Path)> {"
262,src/path.rs,503,1,0,0,2,1.0,1.0,inf,if input.peek(Token![<]) {
263,src/path.rs,504,1,0,0,2,1.0,1.0,inf,let lt_token: Token![<] = input.parse()?;
264,src/path.rs,505,1,0,0,2,1.0,1.0,inf,let this: Type = input.parse()?;
265,src/path.rs,506,1,0,0,2,1.0,1.0,inf,let path = if input.peek(Token![as]) {
266,src/path.rs,507,1,0,0,2,1.0,1.0,inf,let as_token: Token![as] = input.parse()?;
267,src/path.rs,508,1,0,0,2,1.0,1.0,inf,let path: Path = input.parse()?;
268,src/path.rs,509,1,0,0,2,1.0,1.0,inf,"Some((as_token, path))"
269,src/path.rs,513,1,0,0,2,1.0,1.0,inf,let gt_token: Token![>] = input.parse()?;
270,src/path.rs,514,1,0,0,2,1.0,1.0,inf,let colon2_token: Token![::] = input.parse()?;
271,src/path.rs,515,1,0,0,2,1.0,1.0,inf,let mut rest = Punctuated::new();
272,src/path.rs,517,1,0,0,2,1.0,1.0,inf,"let path = PathSegment::parse_helper(input, expr_style)?;"
273,src/path.rs,518,1,0,0,2,1.0,1.0,inf,rest.push_value(path);
274,src/path.rs,519,1,0,0,2,1.0,1.0,inf,if !input.peek(Token![::]) {
275,src/path.rs,520,1,0,0,2,1.0,1.0,inf,break;
276,src/path.rs,525,1,0,0,2,1.0,1.0,inf,"let (position, as_token, path) = match path {"
277,src/path.rs,526,1,0,0,2,1.0,1.0,inf,"Some((as_token, mut path)) => {"
278,src/path.rs,527,1,0,0,2,1.0,1.0,inf,let pos = path.segments.len();
279,src/path.rs,528,1,0,0,2,1.0,1.0,inf,path.segments.push_punct(colon2_token);
280,src/path.rs,529,1,0,0,2,1.0,1.0,inf,path.segments.extend(rest.into_pairs());
281,src/path.rs,530,1,0,0,2,1.0,1.0,inf,"(pos, Some(as_token), path)"
282,src/path.rs,540,1,0,0,2,1.0,1.0,inf,let qself = QSelf {
283,src/path.rs,541,1,0,0,2,1.0,1.0,inf,"lt_token,"
284,src/path.rs,542,1,0,0,2,1.0,1.0,inf,"ty: Box::new(this),"
285,src/path.rs,543,1,0,0,2,1.0,1.0,inf,"position,"
286,src/path.rs,547,1,0,0,2,1.0,1.0,inf,"Ok((Some(qself), path))"
287,src/path.rs,549,1,0,0,2,1.0,1.0,inf,"let path = Path::parse_helper(input, expr_style)?;"
288,src/path.rs,550,1,0,0,2,1.0,1.0,inf,"Ok((None, path))"
289,src/path.rs,552,1,0,0,2,1.0,1.0,inf,}
290,src/path.rs,565,1,0,0,2,1.0,1.0,inf,"fn to_tokens(&self, tokens: &mut TokenStream) {"
291,src/path.rs,566,1,0,0,2,1.0,1.0,inf,self.leading_colon.to_tokens(tokens);
292,src/path.rs,567,1,0,0,2,1.0,1.0,inf,self.segments.to_tokens(tokens);
293,src/path.rs,568,1,0,0,2,1.0,1.0,inf,}
294,src/path.rs,572,1,0,0,2,1.0,1.0,inf,"fn to_tokens(&self, tokens: &mut TokenStream) {"
295,src/path.rs,573,1,0,0,2,1.0,1.0,inf,self.ident.to_tokens(tokens);
296,src/path.rs,574,1,0,0,2,1.0,1.0,inf,self.arguments.to_tokens(tokens);
297,src/path.rs,575,1,0,0,2,1.0,1.0,inf,}
298,src/path.rs,579,1,0,0,2,1.0,1.0,inf,"fn to_tokens(&self, tokens: &mut TokenStream) {"
299,src/path.rs,580,1,0,0,2,1.0,1.0,inf,match self {
300,src/path.rs,581,1,0,0,2,1.0,1.0,inf,PathArguments::None => {}
