rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
21,url/src/parser.rs,297,1,0,0,2,1.0,1.0,inf,for c in self.chars() {
22,url/src/parser.rs,298,1,0,0,2,1.0,1.0,inf,if input.next() != Some(c) {
23,url/src/parser.rs,299,1,0,0,2,1.0,1.0,inf,return false;
24,url/src/parser.rs,300,1,0,0,2,1.0,1.0,inf,}
25,url/src/parser.rs,302,1,0,0,2,1.0,1.0,inf,true
26,url/src/parser.rs,303,1,0,0,2,1.0,1.0,inf,}
27,url/src/parser.rs,454,1,0,0,2,1.0,1.0,inf,"SchemeType::NotSpecial => self.parse_non_special(input, scheme_type, scheme_end),"
28,url/src/parser.rs,459,1,0,0,2,1.0,1.0,inf,fn parse_non_special(
29,url/src/parser.rs,466,1,0,0,2,1.0,1.0,inf,"if let Some(input) = input.split_prefix(""//"") {"
30,url/src/parser.rs,467,1,0,0,2,1.0,1.0,inf,"return self.after_double_slash(input, scheme_type, scheme_end);"
31,url/src/parser.rs,468,1,0,0,2,1.0,1.0,inf,}
32,url/src/parser.rs,470,1,0,0,2,1.0,1.0,inf,let path_start = to_u32(self.serialization.len())?;
33,url/src/parser.rs,471,1,0,0,2,1.0,1.0,inf,let username_end = path_start;
34,url/src/parser.rs,472,1,0,0,2,1.0,1.0,inf,let host_start = path_start;
35,url/src/parser.rs,473,1,0,0,2,1.0,1.0,inf,let host_end = path_start;
36,url/src/parser.rs,474,1,0,0,2,1.0,1.0,inf,let host = HostInternal::None;
37,url/src/parser.rs,475,1,0,0,2,1.0,1.0,inf,let port = None;
38,url/src/parser.rs,476,1,0,0,2,1.0,1.0,inf,let remaining = if let Some(input) = input.split_prefix('/') {
39,url/src/parser.rs,477,1,0,0,2,1.0,1.0,inf,let path_start = self.serialization.len();
40,url/src/parser.rs,478,1,0,0,2,1.0,1.0,inf,self.serialization.push('/');
41,url/src/parser.rs,479,1,0,0,2,1.0,1.0,inf,"self.parse_path(scheme_type, &mut false, path_start, input)"
42,url/src/parser.rs,483,1,0,0,2,1.0,1.0,inf,self.with_query_and_fragment(
43,url/src/parser.rs,484,1,0,0,2,1.0,1.0,inf,"scheme_type,"
44,url/src/parser.rs,485,1,0,0,2,1.0,1.0,inf,"scheme_end,"
45,url/src/parser.rs,486,1,0,0,2,1.0,1.0,inf,"username_end,"
46,url/src/parser.rs,487,1,0,0,2,1.0,1.0,inf,"host_start,"
47,url/src/parser.rs,488,1,0,0,2,1.0,1.0,inf,"host_end,"
48,url/src/parser.rs,489,1,0,0,2,1.0,1.0,inf,"host,"
49,url/src/parser.rs,490,1,0,0,2,1.0,1.0,inf,"port,"
50,url/src/parser.rs,491,1,0,0,2,1.0,1.0,inf,"path_start,"
51,url/src/parser.rs,492,1,0,0,2,1.0,1.0,inf,"remaining,"
52,url/src/parser.rs,494,1,0,0,2,1.0,1.0,inf,}
53,url/src/parser.rs,873,1,0,0,2,1.0,1.0,inf,match c {
54,url/src/parser.rs,883,1,0,0,2,1.0,1.0,inf,"'\\' if scheme_type.is_special() => break,"
55,url/src/parser.rs,988,1,0,0,2,1.0,1.0,inf,"'\\' if scheme_type.is_special() => break,"
56,url/src/parser.rs,1021,1,0,0,2,1.0,1.0,inf,let host = Host::parse_opaque(host_str)?;
57,url/src/parser.rs,1184,1,0,0,2,1.0,1.0,inf,match c {
58,url/src/parser.rs,1185,1,0,0,2,1.0,1.0,inf,'/' if self.context != Context::PathSegmentSetter => {
59,url/src/parser.rs,1186,1,0,0,2,1.0,1.0,inf,self.serialization.push(c);
60,url/src/parser.rs,1187,1,0,0,2,1.0,1.0,inf,ends_with_slash = true;
61,url/src/parser.rs,1188,1,0,0,2,1.0,1.0,inf,break;
62,url/src/parser.rs,1190,1,0,0,2,1.0,1.0,inf,'\\' if self.context != Context::PathSegmentSetter
63,url/src/parser.rs,1191,1,0,0,2,1.0,1.0,inf,&& scheme_type.is_special() =>
64,url/src/parser.rs,1219,1,0,0,2,1.0,1.0,inf,&self.serialization[segment_start..self.serialization.len() - 1]
65,url/src/parser.rs,1227,1,0,0,2,1.0,1.0,inf,debug_assert!(self.serialization.as_bytes()[segment_start - 1] == b'/');
66,url/src/parser.rs,1228,1,0,0,2,1.0,1.0,inf,self.serialization.truncate(segment_start);
67,url/src/parser.rs,1229,1,0,0,2,1.0,1.0,inf,if self.serialization.ends_with('/')
68,url/src/parser.rs,1230,1,0,0,2,1.0,1.0,inf,"&& Parser::last_slash_can_be_removed(&self.serialization, path_start)"
69,url/src/parser.rs,1231,1,0,0,2,1.0,1.0,inf,{
70,url/src/parser.rs,1234,1,0,0,2,1.0,1.0,inf,"self.shorten_path(scheme_type, path_start);"
71,url/src/parser.rs,1237,1,0,0,2,1.0,1.0,inf,if ends_with_slash && !self.serialization.ends_with('/') {
72,url/src/parser.rs,1239,1,0,0,2,1.0,1.0,inf,}
73,url/src/parser.rs,1272,1,0,0,2,1.0,1.0,inf,}
74,url/src/parser.rs,1287,1,0,0,2,1.0,1.0,inf,"fn last_slash_can_be_removed(serialization: &str, path_start: usize) -> bool {"
75,url/src/parser.rs,1288,1,0,0,2,1.0,1.0,inf,let url_before_segment = &serialization[..serialization.len() - 1];
76,url/src/parser.rs,1289,1,0,0,2,1.0,1.0,inf,if let Some(segment_before_start) = url_before_segment.rfind('/') {
77,url/src/parser.rs,1291,1,0,0,2,1.0,1.0,inf,segment_before_start >= path_start
78,url/src/parser.rs,1293,1,0,0,2,1.0,1.0,inf,&& !path_starts_with_windows_drive_letter(&serialization[segment_before_start..])
79,url/src/parser.rs,1297,1,0,0,2,1.0,1.0,inf,}
80,url/src/parser.rs,1300,1,0,0,2,1.0,1.0,inf,"fn shorten_path(&mut self, scheme_type: SchemeType, path_start: usize) {"
81,url/src/parser.rs,1302,1,0,0,2,1.0,1.0,inf,if self.serialization.len() == path_start {
82,url/src/parser.rs,1304,1,0,0,2,1.0,1.0,inf,}
83,url/src/parser.rs,1306,1,0,0,2,1.0,1.0,inf,if scheme_type.is_file()
84,url/src/parser.rs,1310,1,0,0,2,1.0,1.0,inf,}
85,url/src/parser.rs,1312,1,0,0,2,1.0,1.0,inf,"self.pop_path(scheme_type, path_start);"
86,url/src/parser.rs,1313,1,0,0,2,1.0,1.0,inf,}
87,url/src/parser.rs,1316,1,0,0,2,1.0,1.0,inf,"fn pop_path(&mut self, scheme_type: SchemeType, path_start: usize) {"
88,url/src/parser.rs,1317,1,0,0,2,1.0,1.0,inf,if self.serialization.len() > path_start {
89,url/src/parser.rs,1318,1,0,0,2,1.0,1.0,inf,let slash_position = self.serialization[path_start..].rfind('/').unwrap();
90,url/src/parser.rs,1320,1,0,0,2,1.0,1.0,inf,let segment_start = path_start + slash_position + 1;
91,url/src/parser.rs,1322,1,0,0,2,1.0,1.0,inf,if !(scheme_type.is_file()
92,url/src/parser.rs,1324,1,0,0,2,1.0,1.0,inf,{
93,url/src/parser.rs,1325,1,0,0,2,1.0,1.0,inf,self.serialization.truncate(segment_start);
94,url/src/parser.rs,1328,1,0,0,2,1.0,1.0,inf,}
95,url/src/parser.rs,1562,1,0,0,2,1.0,1.0,inf,fn path_starts_with_windows_drive_letter(s: &str) -> bool {
96,url/src/parser.rs,1563,1,0,0,2,1.0,1.0,inf,if let Some(c) = s.as_bytes().first() {
97,url/src/parser.rs,1564,1,0,0,2,1.0,1.0,inf,"matches!(c, b'/' | b'\\' | b'?' | b'#') && starts_with_windows_drive_letter(&s[1..])"
98,url/src/parser.rs,1568,1,0,0,2,1.0,1.0,inf,}
99,url/src/parser.rs,1570,1,0,0,2,1.0,1.0,inf,fn starts_with_windows_drive_letter(s: &str) -> bool {
100,url/src/parser.rs,1571,1,0,0,2,1.0,1.0,inf,s.len() >= 2
101,url/src/parser.rs,1572,1,0,0,2,1.0,1.0,inf,&& ascii_alpha(s.as_bytes()[0] as char)
102,url/src/parser.rs,1575,1,0,0,2,1.0,1.0,inf,}
103,url/src/lib.rs,568,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn as_str(&self) -> &str {
104,url/src/lib.rs,569,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,&self.serialization
105,url/src/lib.rs,570,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
106,percent_encoding/src/lib.rs,78,1,2,0,0,0.5,0.5773502691896258,0.5,"const fn contains(&self, byte: u8) -> bool {"
107,percent_encoding/src/lib.rs,79,1,2,0,0,0.5,0.5773502691896258,0.5,let chunk = self.mask[byte as usize / BITS_PER_CHUNK];
108,percent_encoding/src/lib.rs,80,1,2,0,0,0.5,0.5773502691896258,0.5,let mask = 1 << (byte as usize % BITS_PER_CHUNK);
109,percent_encoding/src/lib.rs,81,1,2,0,0,0.5,0.5773502691896258,0.5,(chunk & mask) != 0
110,percent_encoding/src/lib.rs,82,1,2,0,0,0.5,0.5773502691896258,0.5,}
111,percent_encoding/src/lib.rs,84,1,2,0,0,0.5,0.5773502691896258,0.5,"fn should_percent_encode(&self, byte: u8) -> bool {"
112,percent_encoding/src/lib.rs,85,1,2,0,0,0.5,0.5773502691896258,0.5,!byte.is_ascii() || self.contains(byte)
113,percent_encoding/src/lib.rs,86,1,2,0,0,0.5,0.5773502691896258,0.5,}
114,percent_encoding/src/lib.rs,228,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn percent_encode<'a>(input: &'a [u8], ascii_set: &'static AsciiSet) -> PercentEncode<'a> {"
115,percent_encoding/src/lib.rs,229,1,2,0,0,0.5,0.5773502691896258,0.5,PercentEncode {
116,percent_encoding/src/lib.rs,233,1,2,0,0,0.5,0.5773502691896258,0.5,}
117,percent_encoding/src/lib.rs,247,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn utf8_percent_encode<'a>(input: &'a str, ascii_set: &'static AsciiSet) -> PercentEncode<'a> {"
118,percent_encoding/src/lib.rs,248,1,2,0,0,0.5,0.5773502691896258,0.5,"percent_encode(input.as_bytes(), ascii_set)"
119,percent_encoding/src/lib.rs,249,1,2,0,0,0.5,0.5773502691896258,0.5,}
120,percent_encoding/src/lib.rs,261,1,2,0,0,0.5,0.5773502691896258,0.5,fn next(&mut self) -> Option<&'a str> {
121,percent_encoding/src/lib.rs,262,1,2,0,0,0.5,0.5773502691896258,0.5,"if let Some((&first_byte, remaining)) = self.bytes.split_first() {"
122,percent_encoding/src/lib.rs,263,1,2,0,0,0.5,0.5773502691896258,0.5,if self.ascii_set.should_percent_encode(first_byte) {
123,percent_encoding/src/lib.rs,269,1,2,0,0,0.5,0.5773502691896258,0.5,"for (i, &byte) in remaining.iter().enumerate() {"
124,percent_encoding/src/lib.rs,277,1,2,0,0,0.5,0.5773502691896258,0.5,let unchanged_slice = self.bytes;
125,percent_encoding/src/lib.rs,278,1,2,0,0,0.5,0.5773502691896258,0.5,self.bytes = &[][..];
126,percent_encoding/src/lib.rs,279,1,2,0,0,0.5,0.5773502691896258,0.5,Some(unsafe { str::from_utf8_unchecked(unchanged_slice) })
127,percent_encoding/src/lib.rs,282,1,2,0,0,0.5,0.5773502691896258,0.5,None
128,percent_encoding/src/lib.rs,284,1,2,0,0,0.5,0.5773502691896258,0.5,}
129,url/src/lib.rs,244,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse(self, input: &str) -> Result<Url, crate::ParseError> {"
130,url/src/lib.rs,245,1,2,0,0,0.5,0.5773502691896258,0.5,Parser {
131,url/src/lib.rs,246,1,2,0,0,0.5,0.5773502691896258,0.5,"serialization: String::with_capacity(input.len()),"
132,url/src/lib.rs,247,1,2,0,0,0.5,0.5773502691896258,0.5,"base_url: self.base_url,"
133,url/src/lib.rs,248,1,2,0,0,0.5,0.5773502691896258,0.5,"query_encoding_override: self.encoding_override,"
134,url/src/lib.rs,252,1,2,0,0,0.5,0.5773502691896258,0.5,.parse_url(input)
135,url/src/lib.rs,253,1,2,0,0,0.5,0.5773502691896258,0.5,}
136,url/src/lib.rs,279,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse(input: &str) -> Result<Url, crate::ParseError> {"
137,url/src/lib.rs,280,1,2,0,0,0.5,0.5773502691896258,0.5,Url::options().parse(input)
138,url/src/lib.rs,281,1,2,0,0,0.5,0.5773502691896258,0.5,}
139,url/src/lib.rs,541,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn options<'a>() -> ParseOptions<'a> {
140,url/src/lib.rs,542,1,2,0,0,0.5,0.5773502691896258,0.5,ParseOptions {
141,url/src/lib.rs,543,1,2,0,0,0.5,0.5773502691896258,0.5,"base_url: None,"
142,url/src/lib.rs,547,1,2,0,0,0.5,0.5773502691896258,0.5,}
143,url/src/parser.rs,153,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_special(&self) -> bool {
144,url/src/parser.rs,154,1,2,0,0,0.5,0.5773502691896258,0.5,"!matches!(*self, SchemeType::NotSpecial)"
145,url/src/parser.rs,155,1,2,0,0,0.5,0.5773502691896258,0.5,}
146,url/src/parser.rs,157,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_file(&self) -> bool {
147,url/src/parser.rs,158,1,2,0,0,0.5,0.5773502691896258,0.5,"matches!(*self, SchemeType::File)"
148,url/src/parser.rs,159,1,2,0,0,0.5,0.5773502691896258,0.5,}
149,url/src/parser.rs,161,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn from(s: &str) -> Self {
150,url/src/parser.rs,162,1,2,0,0,0.5,0.5773502691896258,0.5,match s {
151,url/src/parser.rs,163,1,2,0,0,0.5,0.5773502691896258,0.5,"""http"" | ""https"" | ""ws"" | ""wss"" | ""ftp"" => SchemeType::SpecialNotFile,"
152,url/src/parser.rs,167,1,2,0,0,0.5,0.5773502691896258,0.5,}
153,url/src/parser.rs,213,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn with_log(original_input: &'i str, vfn: Option<&dyn Fn(SyntaxViolation)>) -> Self {"
154,url/src/parser.rs,214,1,2,0,0,0.5,0.5773502691896258,0.5,let input = original_input.trim_matches(c0_control_or_space);
155,url/src/parser.rs,215,1,2,0,0,0.5,0.5773502691896258,0.5,if let Some(vfn) = vfn {
156,url/src/parser.rs,222,1,2,0,0,0.5,0.5773502691896258,0.5,}
157,url/src/parser.rs,223,1,2,0,0,0.5,0.5773502691896258,0.5,Input {
158,url/src/parser.rs,226,1,2,0,0,0.5,0.5773502691896258,0.5,}
159,url/src/parser.rs,229,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_empty(&self) -> bool {
160,url/src/parser.rs,230,1,2,0,0,0.5,0.5773502691896258,0.5,self.clone().next().is_none()
161,url/src/parser.rs,231,1,2,0,0,0.5,0.5773502691896258,0.5,}
162,url/src/parser.rs,234,1,2,0,0,0.5,0.5773502691896258,0.5,"fn starts_with<P: Pattern>(&self, p: P) -> bool {"
163,url/src/parser.rs,235,1,2,0,0,0.5,0.5773502691896258,0.5,p.split_prefix(&mut self.clone())
164,url/src/parser.rs,236,1,2,0,0,0.5,0.5773502691896258,0.5,}
165,url/src/parser.rs,239,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn split_prefix<P: Pattern>(&self, p: P) -> Option<Self> {"
166,url/src/parser.rs,240,1,2,0,0,0.5,0.5773502691896258,0.5,let mut remaining = self.clone();
167,url/src/parser.rs,241,1,2,0,0,0.5,0.5773502691896258,0.5,if p.split_prefix(&mut remaining) {
168,url/src/parser.rs,244,1,2,0,0,0.5,0.5773502691896258,0.5,None
169,url/src/parser.rs,246,1,2,0,0,0.5,0.5773502691896258,0.5,}
170,url/src/parser.rs,270,1,2,0,0,0.5,0.5773502691896258,0.5,"fn next_utf8(&mut self) -> Option<(char, &'i str)> {"
171,url/src/parser.rs,272,1,2,0,0,0.5,0.5773502691896258,0.5,let utf8 = self.chars.as_str();
172,url/src/parser.rs,273,1,2,0,0,0.5,0.5773502691896258,0.5,match self.chars.next() {
173,url/src/parser.rs,274,1,2,0,0,0.5,0.5773502691896258,0.5,Some(c) => {
174,url/src/parser.rs,275,1,2,0,0,0.5,0.5773502691896258,0.5,"if !matches!(c, '\t' | '\n' | '\r') {"
175,url/src/parser.rs,276,1,2,0,0,0.5,0.5773502691896258,0.5,"return Some((c, &utf8[..c.len_utf8()]));"
176,url/src/parser.rs,279,1,2,0,0,0.5,0.5773502691896258,0.5,"None => return None,"
177,url/src/parser.rs,282,1,2,0,0,0.5,0.5773502691896258,0.5,}
178,url/src/parser.rs,290,1,2,0,0,0.5,0.5773502691896258,0.5,"fn split_prefix(self, input: &mut Input) -> bool {"
179,url/src/parser.rs,291,1,2,0,0,0.5,0.5773502691896258,0.5,input.next() == Some(self)
180,url/src/parser.rs,292,1,2,0,0,0.5,0.5773502691896258,0.5,}
181,url/src/parser.rs,307,1,2,0,0,0.5,0.5773502691896258,0.5,"fn split_prefix(self, input: &mut Input) -> bool {"
182,url/src/parser.rs,308,1,2,0,0,0.5,0.5773502691896258,0.5,"input.next().map_or(false, self)"
183,url/src/parser.rs,309,1,2,0,0,0.5,0.5773502691896258,0.5,}
184,url/src/parser.rs,314,1,2,0,0,0.5,0.5773502691896258,0.5,fn next(&mut self) -> Option<char> {
185,url/src/parser.rs,315,1,2,0,0,0.5,0.5773502691896258,0.5,self.chars
186,url/src/parser.rs,317,1,2,0,0,0.5,0.5773502691896258,0.5,".find(|&c| !matches!(c, '\t' | '\n' | '\r'))"
187,url/src/parser.rs,318,1,2,0,0,0.5,0.5773502691896258,0.5,}
188,url/src/parser.rs,362,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse_url(mut self, input: &str) -> ParseResult<Url> {"
189,url/src/parser.rs,363,1,2,0,0,0.5,0.5773502691896258,0.5,"let input = Input::with_log(input, self.violation_fn);"
190,url/src/parser.rs,364,1,2,0,0,0.5,0.5773502691896258,0.5,if let Ok(remaining) = self.parse_scheme(input.clone()) {
191,url/src/parser.rs,365,1,2,0,0,0.5,0.5773502691896258,0.5,return self.parse_with_scheme(remaining);
192,url/src/parser.rs,385,1,2,0,0,0.5,0.5773502691896258,0.5,}
193,url/src/parser.rs,387,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse_scheme<'i>(&mut self, mut input: Input<'i>) -> Result<Input<'i>, ()> {"
194,url/src/parser.rs,388,1,2,0,0,0.5,0.5773502691896258,0.5,if input.is_empty() || !input.starts_with(ascii_alpha) {
195,url/src/parser.rs,390,1,2,0,0,0.5,0.5773502691896258,0.5,}
196,url/src/parser.rs,391,1,2,0,0,0.5,0.5773502691896258,0.5,debug_assert!(self.serialization.is_empty());
197,url/src/parser.rs,392,1,2,0,0,0.5,0.5773502691896258,0.5,while let Some(c) = input.next() {
198,url/src/parser.rs,393,1,2,0,0,0.5,0.5773502691896258,0.5,match c {
199,url/src/parser.rs,394,1,2,0,0,0.5,0.5773502691896258,0.5,'a'..='z' | 'A'..='Z' | '0'..='9' | '+' | '-' | '.' => {
200,url/src/parser.rs,395,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push(c.to_ascii_lowercase())
201,url/src/parser.rs,397,1,2,0,0,0.5,0.5773502691896258,0.5,"':' => return Ok(input),"
202,url/src/parser.rs,411,1,2,0,0,0.5,0.5773502691896258,0.5,}
203,url/src/parser.rs,413,1,2,0,0,0.5,0.5773502691896258,0.5,"fn parse_with_scheme(mut self, input: Input<'_>) -> ParseResult<Url> {"
204,url/src/parser.rs,415,1,2,0,0,0.5,0.5773502691896258,0.5,let scheme_end = to_u32(self.serialization.len())?;
205,url/src/parser.rs,416,1,2,0,0,0.5,0.5773502691896258,0.5,let scheme_type = SchemeType::from(&self.serialization);
206,url/src/parser.rs,417,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push(':');
207,url/src/parser.rs,418,1,2,0,0,0.5,0.5773502691896258,0.5,match scheme_type {
208,url/src/parser.rs,456,1,2,0,0,0.5,0.5773502691896258,0.5,}
209,url/src/parser.rs,828,1,2,0,0,0.5,0.5773502691896258,0.5,fn after_double_slash(
210,url/src/parser.rs,834,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push('/');
211,url/src/parser.rs,835,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push('/');
212,url/src/parser.rs,837,1,2,0,0,0.5,0.5773502691896258,0.5,let before_authority = self.serialization.len();
213,url/src/parser.rs,838,1,2,0,0,0.5,0.5773502691896258,0.5,"let (username_end, remaining) = self.parse_userinfo(input, scheme_type)?;"
214,url/src/parser.rs,839,1,2,0,0,0.5,0.5773502691896258,0.5,let has_authority = before_authority != self.serialization.len();
215,url/src/parser.rs,841,1,2,0,0,0.5,0.5773502691896258,0.5,let host_start = to_u32(self.serialization.len())?;
216,url/src/parser.rs,843,1,2,0,0,0.5,0.5773502691896258,0.5,"self.parse_host_and_port(remaining, scheme_end, scheme_type)?;"
217,url/src/parser.rs,861,1,2,0,0,0.5,0.5773502691896258,0.5,}
218,url/src/parser.rs,864,1,2,0,0,0.5,0.5773502691896258,0.5,fn parse_userinfo<'i>(
219,url/src/parser.rs,869,1,2,0,0,0.5,0.5773502691896258,0.5,let mut last_at = None;
220,url/src/parser.rs,870,1,2,0,0,0.5,0.5773502691896258,0.5,let mut remaining = input.clone();
221,url/src/parser.rs,871,1,2,0,0,0.5,0.5773502691896258,0.5,let mut char_count = 0;
222,url/src/parser.rs,872,1,2,0,0,0.5,0.5773502691896258,0.5,while let Some(c) = remaining.next() {
223,url/src/parser.rs,884,1,2,0,0,0.5,0.5773502691896258,0.5,"_ => (),"
224,url/src/parser.rs,886,1,2,0,0,0.5,0.5773502691896258,0.5,char_count += 1;
225,url/src/parser.rs,888,1,2,0,0,0.5,0.5773502691896258,0.5,"let (mut userinfo_char_count, remaining) = match last_at {"
226,url/src/parser.rs,889,1,2,0,0,0.5,0.5773502691896258,0.5,"None => return Ok((to_u32(self.serialization.len())?, input)),"
227,url/src/parser.rs,936,1,2,0,0,0.5,0.5773502691896258,0.5,}
228,url/src/parser.rs,938,1,2,0,0,0.5,0.5773502691896258,0.5,fn parse_host_and_port<'i>(
229,url/src/parser.rs,944,1,2,0,0,0.5,0.5773502691896258,0.5,"let (host, remaining) = Parser::parse_host(input, scheme_type)?;"
230,url/src/parser.rs,969,1,2,0,0,0.5,0.5773502691896258,0.5,}
231,url/src/parser.rs,971,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn parse_host(
232,url/src/parser.rs,975,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type.is_file() {
233,url/src/parser.rs,977,1,2,0,0,0.5,0.5773502691896258,0.5,}
234,url/src/parser.rs,980,1,2,0,0,0.5,0.5773502691896258,0.5,let input_str = input.chars.as_str();
235,url/src/parser.rs,981,1,2,0,0,0.5,0.5773502691896258,0.5,let mut inside_square_brackets = false;
236,url/src/parser.rs,982,1,2,0,0,0.5,0.5773502691896258,0.5,let mut has_ignored_chars = false;
237,url/src/parser.rs,983,1,2,0,0,0.5,0.5773502691896258,0.5,let mut non_ignored_chars = 0;
238,url/src/parser.rs,984,1,2,0,0,0.5,0.5773502691896258,0.5,let mut bytes = 0;
239,url/src/parser.rs,985,1,2,0,0,0.5,0.5773502691896258,0.5,for c in input_str.chars() {
240,url/src/parser.rs,1001,1,2,0,0,0.5,0.5773502691896258,0.5,"_ => non_ignored_chars += 1,"
241,url/src/parser.rs,1003,1,2,0,0,0.5,0.5773502691896258,0.5,bytes += c.len_utf8();
242,url/src/parser.rs,1008,1,2,0,0,0.5,0.5773502691896258,0.5,let host_input = input.by_ref().take(non_ignored_chars);
243,url/src/parser.rs,1009,1,2,0,0,0.5,0.5773502691896258,0.5,if has_ignored_chars {
244,url/src/parser.rs,1013,1,2,0,0,0.5,0.5773502691896258,0.5,for _ in host_input {}
245,url/src/parser.rs,1014,1,2,0,0,0.5,0.5773502691896258,0.5,host_str = &input_str[..bytes]
246,url/src/parser.rs,1017,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type == SchemeType::SpecialNotFile && host_str.is_empty() {
247,url/src/parser.rs,1019,1,2,0,0,0.5,0.5773502691896258,0.5,}
248,url/src/parser.rs,1020,1,2,0,0,0.5,0.5773502691896258,0.5,if !scheme_type.is_special() {
249,url/src/parser.rs,1026,1,2,0,0,0.5,0.5773502691896258,0.5,}
250,url/src/parser.rs,1166,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn parse_path<'i>(
251,url/src/parser.rs,1175,1,2,0,0,0.5,0.5773502691896258,0.5,let segment_start = self.serialization.len();
252,url/src/parser.rs,1176,1,2,0,0,0.5,0.5773502691896258,0.5,let mut ends_with_slash = false;
253,url/src/parser.rs,1178,1,2,0,0,0.5,0.5773502691896258,0.5,let input_before_c = input.clone();
254,url/src/parser.rs,1179,1,2,0,0,0.5,0.5773502691896258,0.5,"let (c, utf8_c) = if let Some(x) = input.next_utf8() {"
255,url/src/parser.rs,1180,1,2,0,0,0.5,0.5773502691896258,0.5,x
256,url/src/parser.rs,1182,1,2,0,0,0.5,0.5773502691896258,0.5,break;
257,url/src/parser.rs,1203,1,2,0,0,0.5,0.5773502691896258,0.5,"self.check_url_code_point(c, &input);"
258,url/src/parser.rs,1204,1,2,0,0,0.5,0.5773502691896258,0.5,if self.context == Context::PathSegmentSetter {
259,url/src/parser.rs,1212,1,2,0,0,0.5,0.5773502691896258,0.5,} else {
260,url/src/parser.rs,1213,1,2,0,0,0.5,0.5773502691896258,0.5,"self.serialization.extend(utf8_percent_encode(utf8_c, PATH));"
261,url/src/parser.rs,1218,1,2,0,0,0.5,0.5773502691896258,0.5,let segment_before_slash = if ends_with_slash {
262,url/src/parser.rs,1221,1,2,0,0,0.5,0.5773502691896258,0.5,&self.serialization[segment_start..self.serialization.len()]
263,url/src/parser.rs,1223,1,2,0,0,0.5,0.5773502691896258,0.5,match segment_before_slash {
