rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
88,url/src/lib.rs,646,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
89,url/src/lib.rs,705,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn cannot_be_a_base(&self) -> bool {
90,url/src/lib.rs,706,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,!self.slice(self.scheme_end + 1..).starts_with('/')
91,url/src/lib.rs,707,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
92,url/src/lib.rs,731,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,pub fn username(&self) -> &str {
93,url/src/lib.rs,732,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,if self.has_authority() {
94,url/src/lib.rs,733,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"self.slice(self.scheme_end + (""://"".len() as u32)..self.username_end)"
95,url/src/lib.rs,737,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
96,url/src/lib.rs,2445,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,"fn slice_of<'a>(&self, s: &'a str) -> &'a str {"
97,url/src/lib.rs,2446,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,&s[..self.end as usize]
98,url/src/lib.rs,2447,1,1,0,1,0.6666666666666666,0.7071067811865475,1.0,}
99,url/src/lib.rs,239,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse(self, input: &str) -> Result<Url, crate::ParseError> {"
100,url/src/lib.rs,240,1,2,0,0,0.5,0.5773502691896258,0.5,Parser {
101,url/src/lib.rs,241,1,2,0,0,0.5,0.5773502691896258,0.5,"serialization: String::with_capacity(input.len()),"
102,url/src/lib.rs,242,1,2,0,0,0.5,0.5773502691896258,0.5,"base_url: self.base_url,"
103,url/src/lib.rs,243,1,2,0,0,0.5,0.5773502691896258,0.5,"query_encoding_override: self.encoding_override,"
104,url/src/lib.rs,247,1,2,0,0,0.5,0.5773502691896258,0.5,.parse_url(input)
105,url/src/lib.rs,248,1,2,0,0,0.5,0.5773502691896258,0.5,}
106,url/src/lib.rs,274,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse(input: &str) -> Result<Url, crate::ParseError> {"
107,url/src/lib.rs,275,1,2,0,0,0.5,0.5773502691896258,0.5,Url::options().parse(input)
108,url/src/lib.rs,276,1,2,0,0,0.5,0.5773502691896258,0.5,}
109,url/src/lib.rs,375,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn options<'a>() -> ParseOptions<'a> {
110,url/src/lib.rs,376,1,2,0,0,0.5,0.5773502691896258,0.5,ParseOptions {
111,url/src/lib.rs,377,1,2,0,0,0.5,0.5773502691896258,0.5,"base_url: None,"
112,url/src/lib.rs,381,1,2,0,0,0.5,0.5773502691896258,0.5,}
113,url/src/lib.rs,674,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn has_authority(&self) -> bool {
114,url/src/lib.rs,675,1,2,0,0,0.5,0.5773502691896258,0.5,debug_assert!(self.byte_at(self.scheme_end) == b':');
115,url/src/lib.rs,676,1,2,0,0,0.5,0.5773502691896258,0.5,"self.slice(self.scheme_end..).starts_with(""://"")"
116,url/src/lib.rs,677,1,2,0,0,0.5,0.5773502691896258,0.5,}
117,url/src/lib.rs,2324,1,2,0,0,0.5,0.5773502691896258,0.5,"fn slice<R>(&self, range: R) -> &str"
118,url/src/lib.rs,2328,1,2,0,0,0.5,0.5773502691896258,0.5,range.slice_of(&self.serialization)
119,url/src/lib.rs,2329,1,2,0,0,0.5,0.5773502691896258,0.5,}
120,url/src/lib.rs,2332,1,2,0,0,0.5,0.5773502691896258,0.5,"fn byte_at(&self, i: u32) -> u8 {"
121,url/src/lib.rs,2333,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.as_bytes()[i as usize]
122,url/src/lib.rs,2334,1,2,0,0,0.5,0.5773502691896258,0.5,}
123,url/src/lib.rs,2431,1,2,0,0,0.5,0.5773502691896258,0.5,"fn slice_of<'a>(&self, s: &'a str) -> &'a str {"
124,url/src/lib.rs,2432,1,2,0,0,0.5,0.5773502691896258,0.5,&s[self.start as usize..self.end as usize]
125,url/src/lib.rs,2433,1,2,0,0,0.5,0.5773502691896258,0.5,}
126,url/src/lib.rs,2438,1,2,0,0,0.5,0.5773502691896258,0.5,"fn slice_of<'a>(&self, s: &'a str) -> &'a str {"
127,url/src/lib.rs,2439,1,2,0,0,0.5,0.5773502691896258,0.5,&s[self.start as usize..]
128,url/src/lib.rs,2440,1,2,0,0,0.5,0.5773502691896258,0.5,}
129,url/src/parser.rs,165,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_special(&self) -> bool {
130,url/src/parser.rs,166,1,2,0,0,0.5,0.5773502691896258,0.5,"!matches!(*self, SchemeType::NotSpecial)"
131,url/src/parser.rs,167,1,2,0,0,0.5,0.5773502691896258,0.5,}
132,url/src/parser.rs,169,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_file(&self) -> bool {
133,url/src/parser.rs,170,1,2,0,0,0.5,0.5773502691896258,0.5,"matches!(*self, SchemeType::File)"
134,url/src/parser.rs,171,1,2,0,0,0.5,0.5773502691896258,0.5,}
135,url/src/parser.rs,173,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn from(s: &str) -> Self {
136,url/src/parser.rs,174,1,2,0,0,0.5,0.5773502691896258,0.5,match s {
137,url/src/parser.rs,175,1,2,0,0,0.5,0.5773502691896258,0.5,"""http"" | ""https"" | ""ws"" | ""wss"" | ""ftp"" => SchemeType::SpecialNotFile,"
138,url/src/parser.rs,179,1,2,0,0,0.5,0.5773502691896258,0.5,}
139,url/src/parser.rs,225,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn with_log(original_input: &'i str, vfn: Option<&dyn Fn(SyntaxViolation)>) -> Self {"
140,url/src/parser.rs,226,1,2,0,0,0.5,0.5773502691896258,0.5,let input = original_input.trim_matches(c0_control_or_space);
141,url/src/parser.rs,227,1,2,0,0,0.5,0.5773502691896258,0.5,if let Some(vfn) = vfn {
142,url/src/parser.rs,234,1,2,0,0,0.5,0.5773502691896258,0.5,}
143,url/src/parser.rs,235,1,2,0,0,0.5,0.5773502691896258,0.5,Input {
144,url/src/parser.rs,238,1,2,0,0,0.5,0.5773502691896258,0.5,}
145,url/src/parser.rs,241,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn is_empty(&self) -> bool {
146,url/src/parser.rs,242,1,2,0,0,0.5,0.5773502691896258,0.5,self.clone().next().is_none()
147,url/src/parser.rs,243,1,2,0,0,0.5,0.5773502691896258,0.5,}
148,url/src/parser.rs,246,1,2,0,0,0.5,0.5773502691896258,0.5,"fn starts_with<P: Pattern>(&self, p: P) -> bool {"
149,url/src/parser.rs,247,1,2,0,0,0.5,0.5773502691896258,0.5,p.split_prefix(&mut self.clone())
150,url/src/parser.rs,248,1,2,0,0,0.5,0.5773502691896258,0.5,}
151,url/src/parser.rs,251,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn split_prefix<P: Pattern>(&self, p: P) -> Option<Self> {"
152,url/src/parser.rs,252,1,2,0,0,0.5,0.5773502691896258,0.5,let mut remaining = self.clone();
153,url/src/parser.rs,253,1,2,0,0,0.5,0.5773502691896258,0.5,if p.split_prefix(&mut remaining) {
154,url/src/parser.rs,256,1,2,0,0,0.5,0.5773502691896258,0.5,None
155,url/src/parser.rs,258,1,2,0,0,0.5,0.5773502691896258,0.5,}
156,url/src/parser.rs,282,1,2,0,0,0.5,0.5773502691896258,0.5,"fn next_utf8(&mut self) -> Option<(char, &'i str)> {"
157,url/src/parser.rs,284,1,2,0,0,0.5,0.5773502691896258,0.5,let utf8 = self.chars.as_str();
158,url/src/parser.rs,285,1,2,0,0,0.5,0.5773502691896258,0.5,match self.chars.next() {
159,url/src/parser.rs,286,1,2,0,0,0.5,0.5773502691896258,0.5,Some(c) => {
160,url/src/parser.rs,287,1,2,0,0,0.5,0.5773502691896258,0.5,"if !matches!(c, '\t' | '\n' | '\r') {"
161,url/src/parser.rs,288,1,2,0,0,0.5,0.5773502691896258,0.5,"return Some((c, &utf8[..c.len_utf8()]));"
162,url/src/parser.rs,291,1,2,0,0,0.5,0.5773502691896258,0.5,"None => return None,"
163,url/src/parser.rs,294,1,2,0,0,0.5,0.5773502691896258,0.5,}
164,url/src/parser.rs,302,1,2,0,0,0.5,0.5773502691896258,0.5,"fn split_prefix<'i>(self, input: &mut Input<'i>) -> bool {"
165,url/src/parser.rs,303,1,2,0,0,0.5,0.5773502691896258,0.5,input.next() == Some(self)
166,url/src/parser.rs,304,1,2,0,0,0.5,0.5773502691896258,0.5,}
167,url/src/parser.rs,319,1,2,0,0,0.5,0.5773502691896258,0.5,"fn split_prefix<'i>(self, input: &mut Input<'i>) -> bool {"
168,url/src/parser.rs,320,1,2,0,0,0.5,0.5773502691896258,0.5,"input.next().map_or(false, self)"
169,url/src/parser.rs,321,1,2,0,0,0.5,0.5773502691896258,0.5,}
170,url/src/parser.rs,326,1,2,0,0,0.5,0.5773502691896258,0.5,fn next(&mut self) -> Option<char> {
171,url/src/parser.rs,327,1,2,0,0,0.5,0.5773502691896258,0.5,self.chars
172,url/src/parser.rs,329,1,2,0,0,0.5,0.5773502691896258,0.5,".find(|&c| !matches!(c, '\t' | '\n' | '\r'))"
173,url/src/parser.rs,330,1,2,0,0,0.5,0.5773502691896258,0.5,}
174,url/src/parser.rs,374,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse_url(mut self, input: &str) -> ParseResult<Url> {"
175,url/src/parser.rs,375,1,2,0,0,0.5,0.5773502691896258,0.5,"let input = Input::with_log(input, self.violation_fn);"
176,url/src/parser.rs,376,1,2,0,0,0.5,0.5773502691896258,0.5,if let Ok(remaining) = self.parse_scheme(input.clone()) {
177,url/src/parser.rs,377,1,2,0,0,0.5,0.5773502691896258,0.5,return self.parse_with_scheme(remaining);
178,url/src/parser.rs,397,1,2,0,0,0.5,0.5773502691896258,0.5,}
179,url/src/parser.rs,399,1,2,0,0,0.5,0.5773502691896258,0.5,"pub fn parse_scheme<'i>(&mut self, mut input: Input<'i>) -> Result<Input<'i>, ()> {"
180,url/src/parser.rs,400,1,2,0,0,0.5,0.5773502691896258,0.5,if input.is_empty() || !input.starts_with(ascii_alpha) {
181,url/src/parser.rs,402,1,2,0,0,0.5,0.5773502691896258,0.5,}
182,url/src/parser.rs,403,1,2,0,0,0.5,0.5773502691896258,0.5,debug_assert!(self.serialization.is_empty());
183,url/src/parser.rs,404,1,2,0,0,0.5,0.5773502691896258,0.5,while let Some(c) = input.next() {
184,url/src/parser.rs,405,1,2,0,0,0.5,0.5773502691896258,0.5,match c {
185,url/src/parser.rs,406,1,2,0,0,0.5,0.5773502691896258,0.5,'a'..='z' | 'A'..='Z' | '0'..='9' | '+' | '-' | '.' => {
186,url/src/parser.rs,407,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push(c.to_ascii_lowercase())
187,url/src/parser.rs,409,1,2,0,0,0.5,0.5773502691896258,0.5,"':' => return Ok(input),"
188,url/src/parser.rs,423,1,2,0,0,0.5,0.5773502691896258,0.5,}
189,url/src/parser.rs,425,1,2,0,0,0.5,0.5773502691896258,0.5,"fn parse_with_scheme(mut self, input: Input<'_>) -> ParseResult<Url> {"
190,url/src/parser.rs,427,1,2,0,0,0.5,0.5773502691896258,0.5,let scheme_end = to_u32(self.serialization.len())?;
191,url/src/parser.rs,428,1,2,0,0,0.5,0.5773502691896258,0.5,let scheme_type = SchemeType::from(&self.serialization);
192,url/src/parser.rs,429,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization.push(':');
193,url/src/parser.rs,430,1,2,0,0,0.5,0.5773502691896258,0.5,match scheme_type {
194,url/src/parser.rs,468,1,2,0,0,0.5,0.5773502691896258,0.5,}
195,url/src/parser.rs,983,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn parse_host(
196,url/src/parser.rs,987,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type.is_file() {
197,url/src/parser.rs,989,1,2,0,0,0.5,0.5773502691896258,0.5,}
198,url/src/parser.rs,992,1,2,0,0,0.5,0.5773502691896258,0.5,let input_str = input.chars.as_str();
199,url/src/parser.rs,993,1,2,0,0,0.5,0.5773502691896258,0.5,let mut inside_square_brackets = false;
200,url/src/parser.rs,994,1,2,0,0,0.5,0.5773502691896258,0.5,let mut has_ignored_chars = false;
201,url/src/parser.rs,995,1,2,0,0,0.5,0.5773502691896258,0.5,let mut non_ignored_chars = 0;
202,url/src/parser.rs,996,1,2,0,0,0.5,0.5773502691896258,0.5,let mut bytes = 0;
203,url/src/parser.rs,997,1,2,0,0,0.5,0.5773502691896258,0.5,for c in input_str.chars() {
204,url/src/parser.rs,1001,1,2,0,0,0.5,0.5773502691896258,0.5,"'/' | '?' | '#' => break,"
205,url/src/parser.rs,1020,1,2,0,0,0.5,0.5773502691896258,0.5,let host_input = input.by_ref().take(non_ignored_chars);
206,url/src/parser.rs,1021,1,2,0,0,0.5,0.5773502691896258,0.5,if has_ignored_chars {
207,url/src/parser.rs,1025,1,2,0,0,0.5,0.5773502691896258,0.5,for _ in host_input {}
208,url/src/parser.rs,1026,1,2,0,0,0.5,0.5773502691896258,0.5,host_str = &input_str[..bytes]
209,url/src/parser.rs,1029,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type == SchemeType::SpecialNotFile && host_str.is_empty() {
210,url/src/parser.rs,1031,1,2,0,0,0.5,0.5773502691896258,0.5,}
211,url/src/parser.rs,1032,1,2,0,0,0.5,0.5773502691896258,0.5,if !scheme_type.is_special() {
212,url/src/parser.rs,1038,1,2,0,0,0.5,0.5773502691896258,0.5,}
213,url/src/parser.rs,1178,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn parse_path<'i>(
214,url/src/parser.rs,1187,1,2,0,0,0.5,0.5773502691896258,0.5,let segment_start = self.serialization.len();
215,url/src/parser.rs,1188,1,2,0,0,0.5,0.5773502691896258,0.5,let mut ends_with_slash = false;
216,url/src/parser.rs,1190,1,2,0,0,0.5,0.5773502691896258,0.5,let input_before_c = input.clone();
217,url/src/parser.rs,1191,1,2,0,0,0.5,0.5773502691896258,0.5,"let (c, utf8_c) = if let Some(x) = input.next_utf8() {"
218,url/src/parser.rs,1192,1,2,0,0,0.5,0.5773502691896258,0.5,x
219,url/src/parser.rs,1194,1,2,0,0,0.5,0.5773502691896258,0.5,break;
220,url/src/parser.rs,1215,1,2,0,0,0.5,0.5773502691896258,0.5,"self.check_url_code_point(c, &input);"
221,url/src/parser.rs,1216,1,2,0,0,0.5,0.5773502691896258,0.5,if self.context == Context::PathSegmentSetter {
222,url/src/parser.rs,1224,1,2,0,0,0.5,0.5773502691896258,0.5,} else {
223,url/src/parser.rs,1225,1,2,0,0,0.5,0.5773502691896258,0.5,"self.serialization.extend(utf8_percent_encode(utf8_c, PATH));"
224,url/src/parser.rs,1231,1,2,0,0,0.5,0.5773502691896258,0.5,let before_slash_string = if ends_with_slash {
225,url/src/parser.rs,1234,1,2,0,0,0.5,0.5773502691896258,0.5,self.serialization[segment_start..self.serialization.len()].to_owned()
226,url/src/parser.rs,1236,1,2,0,0,0.5,0.5773502691896258,0.5,let segment_before_slash: &str = &before_slash_string;
227,url/src/parser.rs,1237,1,2,0,0,0.5,0.5773502691896258,0.5,match segment_before_slash {
228,url/src/parser.rs,1239,1,2,0,0,0.5,0.5773502691896258,0.5,""".."" | ""%2e%2e"" | ""%2e%2E"" | ""%2E%2e"" | ""%2E%2E"" | ""%2e."" | ""%2E."" | "".%2e"""
229,url/src/parser.rs,1240,1,2,0,0,0.5,0.5773502691896258,0.5,"| "".%2E"" => {"
230,url/src/parser.rs,1257,1,2,0,0,0.5,0.5773502691896258,0.5,"""."" | ""%2e"" | ""%2E"" => {"
231,url/src/parser.rs,1265,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type.is_file() && is_windows_drive_letter(segment_before_slash) {
232,url/src/parser.rs,1281,1,2,0,0,0.5,0.5773502691896258,0.5,}
233,url/src/parser.rs,1284,1,2,0,0,0.5,0.5773502691896258,0.5,if !ends_with_slash {
234,url/src/parser.rs,1285,1,2,0,0,0.5,0.5773502691896258,0.5,break;
235,url/src/parser.rs,1288,1,2,0,0,0.5,0.5773502691896258,0.5,if scheme_type.is_file() {
236,url/src/parser.rs,1296,1,2,0,0,0.5,0.5773502691896258,0.5,}
237,url/src/parser.rs,1298,1,2,0,0,0.5,0.5773502691896258,0.5,input
238,url/src/parser.rs,1299,1,2,0,0,0.5,0.5773502691896258,0.5,}
239,url/src/parser.rs,1362,1,2,0,0,0.5,0.5773502691896258,0.5,fn with_query_and_fragment(
240,url/src/parser.rs,1374,1,2,0,0,0.5,0.5773502691896258,0.5,"let (query_start, fragment_start) ="
241,url/src/parser.rs,1375,1,2,0,0,0.5,0.5773502691896258,0.5,"self.parse_query_and_fragment(scheme_type, scheme_end, remaining)?;"
242,url/src/parser.rs,1376,1,2,0,0,0.5,0.5773502691896258,0.5,Ok(Url {
243,url/src/parser.rs,1377,1,2,0,0,0.5,0.5773502691896258,0.5,"serialization: self.serialization,"
244,url/src/parser.rs,1378,1,2,0,0,0.5,0.5773502691896258,0.5,"scheme_end,"
245,url/src/parser.rs,1379,1,2,0,0,0.5,0.5773502691896258,0.5,"username_end,"
246,url/src/parser.rs,1380,1,2,0,0,0.5,0.5773502691896258,0.5,"host_start,"
247,url/src/parser.rs,1381,1,2,0,0,0.5,0.5773502691896258,0.5,"host_end,"
248,url/src/parser.rs,1382,1,2,0,0,0.5,0.5773502691896258,0.5,"host,"
249,url/src/parser.rs,1383,1,2,0,0,0.5,0.5773502691896258,0.5,"port,"
250,url/src/parser.rs,1384,1,2,0,0,0.5,0.5773502691896258,0.5,"path_start,"
251,url/src/parser.rs,1388,1,2,0,0,0.5,0.5773502691896258,0.5,}
252,url/src/parser.rs,1391,1,2,0,0,0.5,0.5773502691896258,0.5,fn parse_query_and_fragment(
253,url/src/parser.rs,1397,1,2,0,0,0.5,0.5773502691896258,0.5,let mut query_start = None;
254,url/src/parser.rs,1398,1,2,0,0,0.5,0.5773502691896258,0.5,match input.next() {
255,url/src/parser.rs,1410,1,2,0,0,0.5,0.5773502691896258,0.5,"None => return Ok((None, None)),"
256,url/src/parser.rs,1418,1,2,0,0,0.5,0.5773502691896258,0.5,}
257,url/src/parser.rs,1488,1,2,0,0,0.5,0.5773502691896258,0.5,"fn check_url_code_point(&self, c: char, input: &Input<'_>) {"
258,url/src/parser.rs,1489,1,2,0,0,0.5,0.5773502691896258,0.5,if let Some(vfn) = self.violation_fn {
259,url/src/parser.rs,1500,1,2,0,0,0.5,0.5773502691896258,0.5,}
260,url/src/parser.rs,1501,1,2,0,0,0.5,0.5773502691896258,0.5,}
261,url/src/parser.rs,1537,1,2,0,0,0.5,0.5773502691896258,0.5,fn c0_control_or_space(ch: char) -> bool {
262,url/src/parser.rs,1538,1,2,0,0,0.5,0.5773502691896258,0.5,ch <= ' ' // U+0000 to U+0020
263,url/src/parser.rs,1539,1,2,0,0,0.5,0.5773502691896258,0.5,}
264,url/src/parser.rs,1549,1,2,0,0,0.5,0.5773502691896258,0.5,pub fn ascii_alpha(ch: char) -> bool {
265,url/src/parser.rs,1550,1,2,0,0,0.5,0.5773502691896258,0.5,"matches!(ch, 'a'..='z' | 'A'..='Z')"
266,url/src/parser.rs,1551,1,2,0,0,0.5,0.5773502691896258,0.5,}
