rank,file,line,ef,ep,nf,np,tarantula,ochiai,dstar2,text
121,src/lib.rs,401,0,0,1,2,0.0,0.0,0.0,Err(PodCastError::TargetAlignmentGreaterAndInputNotAligned)
122,src/lib.rs,403,0,0,1,2,0.0,0.0,0.0,"Ok(unsafe { core::slice::from_raw_parts(a.as_ptr() as *const B, a.len()) })"
123,src/lib.rs,406,0,2,1,0,0.0,0.0,0.0,} else if core::mem::size_of_val(a) % size_of::<B>() == 0 {
124,src/lib.rs,407,0,2,1,0,0.0,0.0,0.0,let new_len = core::mem::size_of_val(a) / size_of::<B>();
125,src/lib.rs,408,0,2,1,0,0.0,0.0,0.0,"Ok(unsafe { core::slice::from_raw_parts(a.as_ptr() as *const B, new_len) })"
126,src/lib.rs,410,0,0,1,2,0.0,0.0,0.0,Err(PodCastError::OutputSliceWouldHaveSlop)
127,src/lib.rs,419,0,0,1,2,0.0,0.0,0.0,"pub fn try_cast_slice_mut<A: Pod, B: Pod>("
128,src/lib.rs,424,0,0,1,2,0.0,0.0,0.0,if align_of::<B>() > align_of::<A>()
129,src/lib.rs,425,0,0,1,2,0.0,0.0,0.0,&& (a.as_mut_ptr() as usize) % align_of::<B>() != 0
130,src/lib.rs,427,0,0,1,2,0.0,0.0,0.0,Err(PodCastError::TargetAlignmentGreaterAndInputNotAligned)
131,src/lib.rs,428,0,0,1,2,0.0,0.0,0.0,} else if size_of::<B>() == size_of::<A>() {
132,src/lib.rs,429,0,0,1,2,0.0,0.0,0.0,Ok(unsafe {
133,src/lib.rs,430,0,0,1,2,0.0,0.0,0.0,"core::slice::from_raw_parts_mut(a.as_mut_ptr() as *mut B, a.len())"
134,src/lib.rs,432,0,0,1,2,0.0,0.0,0.0,} else if size_of::<A>() == 0 || size_of::<B>() == 0 {
135,src/lib.rs,433,0,0,1,2,0.0,0.0,0.0,Err(PodCastError::SizeMismatch)
136,src/lib.rs,434,0,0,1,2,0.0,0.0,0.0,} else if core::mem::size_of_val(a) % size_of::<B>() == 0 {
137,src/lib.rs,435,0,0,1,2,0.0,0.0,0.0,let new_len = core::mem::size_of_val(a) / size_of::<B>();
138,src/lib.rs,436,0,0,1,2,0.0,0.0,0.0,Ok(unsafe {
139,src/lib.rs,437,0,0,1,2,0.0,0.0,0.0,"core::slice::from_raw_parts_mut(a.as_mut_ptr() as *mut B, new_len)"
140,src/lib.rs,440,0,0,1,2,0.0,0.0,0.0,Err(PodCastError::OutputSliceWouldHaveSlop)
141,src/lib.rs,442,0,0,1,2,0.0,0.0,0.0,}
142,src/lib.rs,449,0,0,1,2,0.0,0.0,0.0,}
143,src/lib.rs,452,0,1,1,1,0.0,0.0,0.0,fn manual_bytes_of_nonempty_array() {
144,src/lib.rs,453,0,1,1,1,0.0,0.0,0.0,"let arr: [u32; 3] = [1, 2, 3];"
145,src/lib.rs,454,0,1,1,1,0.0,0.0,0.0,let result = bytes_of(&arr);
146,src/lib.rs,455,0,1,1,1,0.0,0.0,0.0,"assert_eq!(result.len(), 12);"
147,src/lib.rs,456,0,1,1,1,0.0,0.0,0.0,}
148,src/lib.rs,459,0,1,1,1,0.0,0.0,0.0,fn manual_bytes_of_scalar() {
149,src/lib.rs,460,0,1,1,1,0.0,0.0,0.0,let val: u32 = 42;
150,src/lib.rs,461,0,1,1,1,0.0,0.0,0.0,let result = bytes_of(&val);
151,src/lib.rs,462,0,1,1,1,0.0,0.0,0.0,"assert_eq!(result.len(), 4);"
152,src/lib.rs,463,0,1,1,1,0.0,0.0,0.0,}
153,src/transparent.rs,91,0,0,1,2,0.0,0.0,0.0,fn wrap_ref(s: &Wrapped) -> &Self {
154,src/transparent.rs,93,0,0,1,2,0.0,0.0,0.0,assert!(size_of::<*const Wrapped>() == size_of::<*const Self>());
155,src/transparent.rs,103,0,0,1,2,0.0,0.0,0.0,let wrapped_ptr = s as *const Wrapped;
156,src/transparent.rs,104,0,0,1,2,0.0,0.0,0.0,let wrapper_ptr: *const Self = transmute_copy(&wrapped_ptr);
157,src/transparent.rs,105,0,0,1,2,0.0,0.0,0.0,&*wrapper_ptr
158,src/transparent.rs,107,0,0,1,2,0.0,0.0,0.0,}
159,src/transparent.rs,116,0,0,1,2,0.0,0.0,0.0,fn wrap_mut(s: &mut Wrapped) -> &mut Self {
160,src/transparent.rs,118,0,0,1,2,0.0,0.0,0.0,assert!(size_of::<*mut Wrapped>() == size_of::<*mut Self>());
161,src/transparent.rs,128,0,0,1,2,0.0,0.0,0.0,let wrapped_ptr = s as *mut Wrapped;
162,src/transparent.rs,129,0,0,1,2,0.0,0.0,0.0,let wrapper_ptr: *mut Self = transmute_copy(&wrapped_ptr);
163,src/transparent.rs,130,0,0,1,2,0.0,0.0,0.0,&mut *wrapper_ptr
164,src/transparent.rs,132,0,0,1,2,0.0,0.0,0.0,}
165,src/zeroable.rs,22,0,0,1,2,0.0,0.0,0.0,fn zeroed() -> Self {
166,src/zeroable.rs,23,0,0,1,2,0.0,0.0,0.0,unsafe { core::mem::zeroed() }
167,src/zeroable.rs,24,0,0,1,2,0.0,0.0,0.0,}
